SurveyID,CallID,CSAT_Score,FeedbackText
27604,12604,4,"Quick and easy, thanks!"
27605,12605,2,Wait time was unacceptable.
27607,12607,2,Issue not resolved after a long conversation.
27612,12612,5,"Quick and easy, thanks!"
27614,12614,4,"Quick and easy, thanks!"
27618,12618,4,"Quick and easy, thanks!"
27622,12622,5,"Quick and easy, thanks!"
27623,12623,4,"Quick and easy, thanks!"
27625,12625,2,Wait time was unacceptable.
27626,12626,4,"Quick and easy, thanks!"
27627,12627,2,Wait time was unacceptable.
27629,12629,3,Wait time was unacceptable.
27630,12630,3,Wait time was unacceptable.
27634,12634,1,Issue not resolved after a long conversation.
27635,12635,5,"Quick and easy, thanks!"
27636,12636,5,"Quick and easy, thanks!"
27638,12638,1,Issue not resolved after a long conversation.
27640,12640,2,Issue not resolved after a long conversation.
27641,12641,2,Wait time was unacceptable.
27643,12643,3,Wait time was unacceptable.
27645,12645,5,"Quick and easy, thanks!"
27649,12649,5,"Quick and easy, thanks!"
27654,12654,4,"Quick and easy, thanks!"
27655,12655,2,The new account update process is confusing. Agent tried their best.
27657,12657,5,"Quick and easy, thanks!"
27660,12660,3,Wait time was unacceptable.
27663,12663,4,"Quick and easy, thanks!"
27668,12668,3,Wait time was unacceptable.
27670,12670,1,The new account update process is confusing. Agent tried their best.
27671,12671,2,Wait time was unacceptable.
27672,12672,3,Wait time was unacceptable.
27677,12677,5,"Quick and easy, thanks!"
27681,12681,3,Wait time was unacceptable.
27686,12686,5,"Quick and easy, thanks!"
27687,12687,2,Wait time was unacceptable.
27688,12688,4,"Quick and easy, thanks!"
27689,12689,5,"Quick and easy, thanks!"
27690,12690,4,"Quick and easy, thanks!"
27691,12691,1,Issue not resolved after a long conversation.
27696,12696,2,The new account update process is confusing. Agent tried their best.
27697,12697,2,Issue not resolved after a long conversation.
27698,12698,1,Issue not resolved after a long conversation.
27700,12700,4,"Quick and easy, thanks!"
27702,12702,4,"Quick and easy, thanks!"
27710,12710,2,Issue not resolved after a long conversation.
27712,12712,5,"Quick and easy, thanks!"
27713,12713,1,Issue not resolved after a long conversation.
27714,12714,2,Issue not resolved after a long conversation.
27720,12720,5,"Quick and easy, thanks!"
27721,12721,1,The new account update process is confusing. Agent tried their best.
27722,12722,2,Wait time was unacceptable.
27723,12723,4,"Quick and easy, thanks!"
27724,12724,2,Issue not resolved after a long conversation.
27731,12731,3,Wait time was unacceptable.
27732,12732,5,"Quick and easy, thanks!"
27733,12733,4,"Quick and easy, thanks!"
27735,12735,3,Wait time was unacceptable.
27738,12738,5,"Quick and easy, thanks!"
27741,12741,2,Wait time was unacceptable.
27742,12742,1,Issue not resolved after a long conversation.
27744,12744,4,"Quick and easy, thanks!"
27746,12746,5,"Quick and easy, thanks!"
27751,12751,5,"Quick and easy, thanks!"
27752,12752,5,"Quick and easy, thanks!"
27753,12753,2,The new account update process is confusing. Agent tried their best.
27755,12755,4,"Quick and easy, thanks!"
27757,12757,2,Wait time was unacceptable.
27759,12759,5,"Quick and easy, thanks!"
27761,12761,4,"Quick and easy, thanks!"
27765,12765,4,"Quick and easy, thanks!"
27766,12766,4,"Quick and easy, thanks!"
27767,12767,5,"Quick and easy, thanks!"
27768,12768,2,Issue not resolved after a long conversation.
27771,12771,5,"Quick and easy, thanks!"
27779,12779,4,"Quick and easy, thanks!"
27782,12782,2,Wait time was unacceptable.
27786,12786,2,Wait time was unacceptable.
27790,12790,4,"Quick and easy, thanks!"
27792,12792,5,"Quick and easy, thanks!"
27793,12793,5,"Quick and easy, thanks!"
27797,12797,4,"Quick and easy, thanks!"
27800,12800,1,Issue not resolved after a long conversation.
27803,12803,1,Issue not resolved after a long conversation.
27805,12805,1,Issue not resolved after a long conversation.
27806,12806,5,"Quick and easy, thanks!"
27809,12809,3,Wait time was unacceptable.
27812,12812,2,Issue not resolved after a long conversation.
27813,12813,4,"Quick and easy, thanks!"
27816,12816,4,"Quick and easy, thanks!"
27818,12818,5,"Quick and easy, thanks!"
27822,12822,3,Wait time was unacceptable.
27823,12823,4,"Quick and easy, thanks!"
27828,12828,4,"Quick and easy, thanks!"
27832,12832,2,Wait time was unacceptable.
27838,12838,4,"Quick and easy, thanks!"
27841,12841,2,The new account update process is confusing. Agent tried their best.
27842,12842,2,Wait time was unacceptable.
27846,12846,1,Issue not resolved after a long conversation.
27849,12849,5,"Quick and easy, thanks!"
27851,12851,2,Issue not resolved after a long conversation.
27852,12852,2,Wait time was unacceptable.
27860,12860,2,The new account update process is confusing. Agent tried their best.
27863,12863,3,The new account update process is confusing. Agent tried their best.
27871,12871,2,Wait time was unacceptable.
27874,12874,1,Issue not resolved after a long conversation.
27877,12877,4,"Quick and easy, thanks!"
27879,12879,5,"Quick and easy, thanks!"
27883,12883,4,"Quick and easy, thanks!"
27884,12884,1,Issue not resolved after a long conversation.
27887,12887,3,Wait time was unacceptable.
27889,12889,5,"Quick and easy, thanks!"
27891,12891,5,"Quick and easy, thanks!"
27895,12895,4,"Quick and easy, thanks!"
27899,12899,3,Wait time was unacceptable.
27901,12901,2,Wait time was unacceptable.
27903,12903,5,"Quick and easy, thanks!"
27904,12904,2,Wait time was unacceptable.
27905,12905,2,Issue not resolved after a long conversation.
27907,12907,2,Wait time was unacceptable.
27908,12908,2,Issue not resolved after a long conversation.
27909,12909,4,"Quick and easy, thanks!"
27913,12913,2,Issue not resolved after a long conversation.
27916,12916,4,"Quick and easy, thanks!"
27917,12917,5,"Quick and easy, thanks!"
27918,12918,5,"Quick and easy, thanks!"
27919,12919,4,"Quick and easy, thanks!"
27922,12922,4,"Quick and easy, thanks!"
27923,12923,2,Wait time was unacceptable.
27925,12925,2,Wait time was unacceptable.
27926,12926,1,The new account update process is confusing. Agent tried their best.
27927,12927,3,Wait time was unacceptable.
27928,12928,4,"Quick and easy, thanks!"
27933,12933,3,Wait time was unacceptable.
27936,12936,1,Issue not resolved after a long conversation.
27937,12937,4,"Quick and easy, thanks!"
27938,12938,2,Issue not resolved after a long conversation.
27939,12939,1,Issue not resolved after a long conversation.
27940,12940,5,"Quick and easy, thanks!"
27941,12941,1,Issue not resolved after a long conversation.
27947,12947,4,"Quick and easy, thanks!"
27951,12951,1,Issue not resolved after a long conversation.
27953,12953,2,Issue not resolved after a long conversation.
27956,12956,2,The new account update process is confusing. Agent tried their best.
27958,12958,5,"Quick and easy, thanks!"
27959,12959,4,"Quick and easy, thanks!"
27961,12961,2,Wait time was unacceptable.
27966,12966,5,"Quick and easy, thanks!"
27967,12967,5,"Quick and easy, thanks!"
27969,12969,2,Issue not resolved after a long conversation.
27974,12974,5,"Quick and easy, thanks!"
27979,12979,2,Wait time was unacceptable.
27980,12980,5,"Quick and easy, thanks!"
27981,12981,5,"Quick and easy, thanks!"
27982,12982,4,"Quick and easy, thanks!"
27998,12998,1,Issue not resolved after a long conversation.
28001,13001,2,Issue not resolved after a long conversation.
28002,13002,3,Wait time was unacceptable.
28004,13004,2,Issue not resolved after a long conversation.
28005,13005,5,"Quick and easy, thanks!"
28006,13006,4,"Quick and easy, thanks!"
28008,13008,4,"Quick and easy, thanks!"
28011,13011,3,Wait time was unacceptable.
28020,13020,5,"Quick and easy, thanks!"
28021,13021,4,"Quick and easy, thanks!"
28024,13024,2,Issue not resolved after a long conversation.
28025,13025,4,"Quick and easy, thanks!"
28029,13029,4,"Quick and easy, thanks!"
28031,13031,2,Issue not resolved after a long conversation.
28033,13033,5,"Quick and easy, thanks!"
28037,13037,3,The new account update process is confusing. Agent tried their best.
28038,13038,4,"Quick and easy, thanks!"
28040,13040,4,"Quick and easy, thanks!"
28042,13042,4,"Quick and easy, thanks!"
28043,13043,4,"Quick and easy, thanks!"
28044,13044,2,Issue not resolved after a long conversation.
28047,13047,4,"Quick and easy, thanks!"
28048,13048,3,The new account update process is confusing. Agent tried their best.
28053,13053,5,"Quick and easy, thanks!"
28055,13055,3,Wait time was unacceptable.
28056,13056,3,The new account update process is confusing. Agent tried their best.
28057,13057,5,"Quick and easy, thanks!"
28058,13058,5,"Quick and easy, thanks!"
28060,13060,2,Issue not resolved after a long conversation.
28061,13061,2,Issue not resolved after a long conversation.
28066,13066,5,"Quick and easy, thanks!"
28070,13070,5,"Quick and easy, thanks!"
28072,13072,4,"Quick and easy, thanks!"
28073,13073,5,"Quick and easy, thanks!"
28077,13077,3,Wait time was unacceptable.
28080,13080,4,"Quick and easy, thanks!"
28082,13082,4,"Quick and easy, thanks!"
28086,13086,5,"Quick and easy, thanks!"
28089,13089,4,"Quick and easy, thanks!"
28093,13093,4,"Quick and easy, thanks!"
28096,13096,5,"Quick and easy, thanks!"
28100,13100,1,Issue not resolved after a long conversation.
28102,13102,5,"Quick and easy, thanks!"
28105,13105,4,"Quick and easy, thanks!"
28107,13107,4,"Quick and easy, thanks!"
28109,13109,5,"Quick and easy, thanks!"
28111,13111,2,The new account update process is confusing. Agent tried their best.
28113,13113,3,Wait time was unacceptable.
28117,13117,2,Wait time was unacceptable.
28118,13118,1,Issue not resolved after a long conversation.
28119,13119,1,Issue not resolved after a long conversation.
28120,13120,4,"Quick and easy, thanks!"
28122,13122,5,"Quick and easy, thanks!"
28124,13124,4,"Quick and easy, thanks!"
28125,13125,5,"Quick and easy, thanks!"
28127,13127,3,Wait time was unacceptable.
28128,13128,3,Wait time was unacceptable.
28132,13132,3,Wait time was unacceptable.
28136,13136,2,Wait time was unacceptable.
28145,13145,4,"Quick and easy, thanks!"
28148,13148,1,Issue not resolved after a long conversation.
28150,13150,1,Issue not resolved after a long conversation.
28151,13151,4,"Quick and easy, thanks!"
28152,13152,1,Issue not resolved after a long conversation.
28154,13154,4,"Quick and easy, thanks!"
28156,13156,5,"Quick and easy, thanks!"
28160,13160,5,"Quick and easy, thanks!"
28162,13162,1,Issue not resolved after a long conversation.
28163,13163,1,Issue not resolved after a long conversation.
28165,13165,2,Wait time was unacceptable.
28168,13168,3,Wait time was unacceptable.
28169,13169,3,Wait time was unacceptable.
28172,13172,4,"Quick and easy, thanks!"
28173,13173,4,"Quick and easy, thanks!"
28181,13181,3,Wait time was unacceptable.
28184,13184,2,Issue not resolved after a long conversation.
28188,13188,4,"Quick and easy, thanks!"
28189,13189,4,"Quick and easy, thanks!"
28192,13192,1,Issue not resolved after a long conversation.
28197,13197,5,"Quick and easy, thanks!"
28198,13198,1,Issue not resolved after a long conversation.
28203,13203,4,"Quick and easy, thanks!"
28204,13204,3,Wait time was unacceptable.
28205,13205,2,Issue not resolved after a long conversation.
28206,13206,4,"Quick and easy, thanks!"
28209,13209,5,"Quick and easy, thanks!"
28213,13213,2,Issue not resolved after a long conversation.
28217,13217,2,Wait time was unacceptable.
28221,13221,2,Issue not resolved after a long conversation.
28223,13223,1,Issue not resolved after a long conversation.
28224,13224,3,The new account update process is confusing. Agent tried their best.
28225,13225,5,"Quick and easy, thanks!"
28227,13227,5,"Quick and easy, thanks!"
28228,13228,4,"Quick and easy, thanks!"
28231,13231,2,Wait time was unacceptable.
28232,13232,5,"Quick and easy, thanks!"
28235,13235,2,Wait time was unacceptable.
28236,13236,5,"Quick and easy, thanks!"
28237,13237,1,Issue not resolved after a long conversation.
28238,13238,4,"Quick and easy, thanks!"
28243,13243,2,Wait time was unacceptable.
28244,13244,3,Wait time was unacceptable.
28247,13247,2,Wait time was unacceptable.
28250,13250,1,The new account update process is confusing. Agent tried their best.
28253,13253,1,Issue not resolved after a long conversation.
28255,13255,5,"Quick and easy, thanks!"
28259,13259,2,Wait time was unacceptable.
28260,13260,3,Wait time was unacceptable.
28261,13261,5,"Quick and easy, thanks!"
28265,13265,2,Issue not resolved after a long conversation.
28266,13266,1,Issue not resolved after a long conversation.
28276,13276,1,Issue not resolved after a long conversation.
28278,13278,2,Wait time was unacceptable.
28280,13280,5,"Quick and easy, thanks!"
28281,13281,4,"Quick and easy, thanks!"
28282,13282,5,"Quick and easy, thanks!"
28283,13283,5,"Quick and easy, thanks!"
28288,13288,1,Issue not resolved after a long conversation.
28293,13293,1,Issue not resolved after a long conversation.
28294,13294,5,"Quick and easy, thanks!"
28296,13296,3,Wait time was unacceptable.
28297,13297,3,Wait time was unacceptable.
28299,13299,5,"Quick and easy, thanks!"
28301,13301,4,"Quick and easy, thanks!"
28302,13302,1,Issue not resolved after a long conversation.
28304,13304,2,Issue not resolved after a long conversation.
28310,13310,5,"Quick and easy, thanks!"
28311,13311,4,"Quick and easy, thanks!"
28312,13312,2,Issue not resolved after a long conversation.
28317,13317,5,"Quick and easy, thanks!"
28320,13320,1,Issue not resolved after a long conversation.
28321,13321,5,"Quick and easy, thanks!"
28322,13322,1,Issue not resolved after a long conversation.
28324,13324,4,"Quick and easy, thanks!"
28325,13325,4,"Quick and easy, thanks!"
28326,13326,2,Wait time was unacceptable.
28328,13328,3,Wait time was unacceptable.
28331,13331,5,"Quick and easy, thanks!"
28337,13337,3,Wait time was unacceptable.
28338,13338,4,"Quick and easy, thanks!"
28340,13340,4,"Quick and easy, thanks!"
28343,13343,5,"Quick and easy, thanks!"
28345,13345,4,"Quick and easy, thanks!"
28346,13346,4,"Quick and easy, thanks!"
28347,13347,5,"Quick and easy, thanks!"
28348,13348,5,"Quick and easy, thanks!"
28352,13352,5,"Quick and easy, thanks!"
28353,13353,2,Issue not resolved after a long conversation.
28355,13355,5,"Quick and easy, thanks!"
28358,13358,1,Issue not resolved after a long conversation.
28360,13360,3,Wait time was unacceptable.
28364,13364,5,"Quick and easy, thanks!"
28367,13367,4,"Quick and easy, thanks!"
28369,13369,4,"Quick and easy, thanks!"
28373,13373,5,"Quick and easy, thanks!"
28374,13374,1,Issue not resolved after a long conversation.
28376,13376,2,Issue not resolved after a long conversation.
28377,13377,4,"Quick and easy, thanks!"
28381,13381,2,Wait time was unacceptable.
28382,13382,2,Wait time was unacceptable.
28386,13386,1,Issue not resolved after a long conversation.
28387,13387,1,Issue not resolved after a long conversation.
28388,13388,2,Wait time was unacceptable.
28389,13389,4,"Quick and easy, thanks!"
28392,13392,1,Issue not resolved after a long conversation.
28395,13395,3,Wait time was unacceptable.
28399,13399,4,"Quick and easy, thanks!"
28401,13401,1,Issue not resolved after a long conversation.
28403,13403,2,Issue not resolved after a long conversation.
28405,13405,4,"Quick and easy, thanks!"
28406,13406,3,Wait time was unacceptable.
28410,13410,3,Wait time was unacceptable.
28415,13415,4,"Quick and easy, thanks!"
28416,13416,5,"Quick and easy, thanks!"
28420,13420,2,Wait time was unacceptable.
28423,13423,3,Wait time was unacceptable.
28427,13427,3,Wait time was unacceptable.
28433,13433,1,The new account update process is confusing. Agent tried their best.
28437,13437,5,"Quick and easy, thanks!"
28440,13440,2,Issue not resolved after a long conversation.
28441,13441,5,"Quick and easy, thanks!"
28445,13445,1,Issue not resolved after a long conversation.
28446,13446,2,Wait time was unacceptable.
28447,13447,5,"Quick and easy, thanks!"
28448,13448,4,"Quick and easy, thanks!"
28459,13459,1,Issue not resolved after a long conversation.
28466,13466,3,Wait time was unacceptable.
28468,13468,2,Wait time was unacceptable.
28473,13473,4,"Quick and easy, thanks!"
28476,13476,3,Wait time was unacceptable.
28478,13478,1,The new account update process is confusing. Agent tried their best.
28479,13479,4,"Quick and easy, thanks!"
28482,13482,4,"Quick and easy, thanks!"
28483,13483,1,Issue not resolved after a long conversation.
28484,13484,4,"Quick and easy, thanks!"
28486,13486,5,"Quick and easy, thanks!"
28489,13489,5,"Quick and easy, thanks!"
28490,13490,1,Issue not resolved after a long conversation.
28493,13493,4,"Quick and easy, thanks!"
28495,13495,5,"Quick and easy, thanks!"
28497,13497,1,Issue not resolved after a long conversation.
28498,13498,3,Wait time was unacceptable.
28499,13499,5,"Quick and easy, thanks!"
28502,13502,2,Wait time was unacceptable.
28503,13503,3,Wait time was unacceptable.
28504,13504,5,"Quick and easy, thanks!"
28510,13510,2,Issue not resolved after a long conversation.
28511,13511,5,"Quick and easy, thanks!"
28512,13512,2,Wait time was unacceptable.
28514,13514,4,"Quick and easy, thanks!"
28515,13515,3,Wait time was unacceptable.
28519,13519,2,Wait time was unacceptable.
28520,13520,2,Issue not resolved after a long conversation.
28521,13521,1,The new account update process is confusing. Agent tried their best.
28522,13522,1,The new account update process is confusing. Agent tried their best.
28523,13523,2,Issue not resolved after a long conversation.
28527,13527,5,"Quick and easy, thanks!"
28530,13530,5,"Quick and easy, thanks!"
28532,13532,2,Issue not resolved after a long conversation.
28534,13534,5,"Quick and easy, thanks!"
28537,13537,4,"Quick and easy, thanks!"
28538,13538,2,Wait time was unacceptable.
28539,13539,2,Issue not resolved after a long conversation.
28540,13540,2,Issue not resolved after a long conversation.
28541,13541,5,"Quick and easy, thanks!"
28544,13544,5,"Quick and easy, thanks!"
28545,13545,4,"Quick and easy, thanks!"
28550,13550,1,Issue not resolved after a long conversation.
28551,13551,5,"Quick and easy, thanks!"
28559,13559,3,Wait time was unacceptable.
28560,13560,4,"Quick and easy, thanks!"
28567,13567,5,"Quick and easy, thanks!"
28569,13569,5,"Quick and easy, thanks!"
28573,13573,2,Issue not resolved after a long conversation.
28576,13576,3,Wait time was unacceptable.
28577,13577,5,"Quick and easy, thanks!"
28581,13581,2,Issue not resolved after a long conversation.
28585,13585,2,Wait time was unacceptable.
28589,13589,2,Issue not resolved after a long conversation.
28592,13592,5,"Quick and easy, thanks!"
28595,13595,5,"Quick and easy, thanks!"
28597,13597,2,Wait time was unacceptable.
28601,13601,5,"Quick and easy, thanks!"
28602,13602,4,"Quick and easy, thanks!"
28604,13604,4,"Quick and easy, thanks!"
28605,13605,5,"Quick and easy, thanks!"
28610,13610,2,Issue not resolved after a long conversation.
28614,13614,3,Wait time was unacceptable.
28616,13616,5,"Quick and easy, thanks!"
28617,13617,5,"Quick and easy, thanks!"
28619,13619,3,Wait time was unacceptable.
28621,13621,1,Issue not resolved after a long conversation.
28623,13623,2,Issue not resolved after a long conversation.
28625,13625,4,"Quick and easy, thanks!"
28626,13626,5,"Quick and easy, thanks!"
28627,13627,5,"Quick and easy, thanks!"
28631,13631,4,"Quick and easy, thanks!"
28633,13633,1,Issue not resolved after a long conversation.
28635,13635,5,"Quick and easy, thanks!"
28638,13638,5,"Quick and easy, thanks!"
28639,13639,5,"Quick and easy, thanks!"
28644,13644,5,"Quick and easy, thanks!"
28649,13649,1,Issue not resolved after a long conversation.
28650,13650,2,The new account update process is confusing. Agent tried their best.
28654,13654,4,"Quick and easy, thanks!"
28656,13656,3,Wait time was unacceptable.
28659,13659,2,Wait time was unacceptable.
28660,13660,4,"Quick and easy, thanks!"
28661,13661,5,"Quick and easy, thanks!"
28667,13667,1,Issue not resolved after a long conversation.
28670,13670,5,"Quick and easy, thanks!"
28672,13672,1,Issue not resolved after a long conversation.
28675,13675,4,"Quick and easy, thanks!"
28680,13680,5,"Quick and easy, thanks!"
28681,13681,5,"Quick and easy, thanks!"
28682,13682,4,"Quick and easy, thanks!"
28685,13685,2,Wait time was unacceptable.
28686,13686,4,"Quick and easy, thanks!"
28687,13687,4,"Quick and easy, thanks!"
28690,13690,2,Wait time was unacceptable.
28691,13691,5,"Quick and easy, thanks!"
28693,13693,1,Issue not resolved after a long conversation.
28699,13699,1,Issue not resolved after a long conversation.
28703,13703,5,"Quick and easy, thanks!"
28704,13704,4,"Quick and easy, thanks!"
28711,13711,2,Issue not resolved after a long conversation.
28714,13714,4,"Quick and easy, thanks!"
28721,13721,4,"Quick and easy, thanks!"
28722,13722,4,"Quick and easy, thanks!"
28723,13723,4,"Quick and easy, thanks!"
28726,13726,4,"Quick and easy, thanks!"
28739,13739,2,The new account update process is confusing. Agent tried their best.
28743,13743,3,Wait time was unacceptable.
28744,13744,4,"Quick and easy, thanks!"
28745,13745,5,"Quick and easy, thanks!"
28750,13750,1,Issue not resolved after a long conversation.
28759,13759,5,"Quick and easy, thanks!"
28765,13765,2,Issue not resolved after a long conversation.
28766,13766,2,Issue not resolved after a long conversation.
28768,13768,2,Wait time was unacceptable.
28777,13777,3,Wait time was unacceptable.
28779,13779,5,"Quick and easy, thanks!"
28783,13783,1,Issue not resolved after a long conversation.
28784,13784,2,Issue not resolved after a long conversation.
28786,13786,3,Wait time was unacceptable.
28792,13792,4,"Quick and easy, thanks!"
28793,13793,2,Wait time was unacceptable.
28796,13796,4,"Quick and easy, thanks!"
28797,13797,1,Issue not resolved after a long conversation.
28800,13800,4,"Quick and easy, thanks!"
28802,13802,5,"Quick and easy, thanks!"
28803,13803,1,Issue not resolved after a long conversation.
28806,13806,2,Issue not resolved after a long conversation.
28810,13810,3,Wait time was unacceptable.
28813,13813,2,Issue not resolved after a long conversation.
28816,13816,3,Wait time was unacceptable.
28817,13817,4,"Quick and easy, thanks!"
28818,13818,5,"Quick and easy, thanks!"
28819,13819,1,Issue not resolved after a long conversation.
28824,13824,4,"Quick and easy, thanks!"
28826,13826,4,"Quick and easy, thanks!"
28827,13827,2,Wait time was unacceptable.
28830,13830,5,"Quick and easy, thanks!"
28833,13833,5,"Quick and easy, thanks!"
28835,13835,2,Issue not resolved after a long conversation.
28838,13838,5,"Quick and easy, thanks!"
28839,13839,4,"Quick and easy, thanks!"
28840,13840,3,Wait time was unacceptable.
28841,13841,2,Issue not resolved after a long conversation.
28842,13842,2,Issue not resolved after a long conversation.
28846,13846,2,Wait time was unacceptable.
28851,13851,2,Wait time was unacceptable.
28853,13853,1,Issue not resolved after a long conversation.
28857,13857,5,"Quick and easy, thanks!"
28860,13860,4,"Quick and easy, thanks!"
28863,13863,4,"Quick and easy, thanks!"
28867,13867,5,"Quick and easy, thanks!"
28870,13870,5,"Quick and easy, thanks!"
28872,13872,4,"Quick and easy, thanks!"
28883,13883,5,"Quick and easy, thanks!"
28885,13885,2,Wait time was unacceptable.
28888,13888,2,Issue not resolved after a long conversation.
28889,13889,5,"Quick and easy, thanks!"
28891,13891,5,"Quick and easy, thanks!"
28896,13896,4,"Quick and easy, thanks!"
28900,13900,3,Wait time was unacceptable.
28901,13901,3,Wait time was unacceptable.
28902,13902,3,Wait time was unacceptable.
28903,13903,4,"Quick and easy, thanks!"
28905,13905,1,Issue not resolved after a long conversation.
28911,13911,4,"Quick and easy, thanks!"
28912,13912,5,"Quick and easy, thanks!"
28913,13913,4,"Quick and easy, thanks!"
28914,13914,2,The new account update process is confusing. Agent tried their best.
28918,13918,4,"Quick and easy, thanks!"
28921,13921,4,"Quick and easy, thanks!"
28923,13923,1,Issue not resolved after a long conversation.
28924,13924,5,"Quick and easy, thanks!"
28926,13926,5,"Quick and easy, thanks!"
28927,13927,5,"Quick and easy, thanks!"
28929,13929,5,"Quick and easy, thanks!"
28930,13930,2,Wait time was unacceptable.
28931,13931,5,"Quick and easy, thanks!"
28939,13939,2,Issue not resolved after a long conversation.
28940,13940,4,"Quick and easy, thanks!"
28941,13941,3,Wait time was unacceptable.
28944,13944,5,"Quick and easy, thanks!"
28945,13945,3,Wait time was unacceptable.
28946,13946,1,Issue not resolved after a long conversation.
28947,13947,5,"Quick and easy, thanks!"
28952,13952,2,Issue not resolved after a long conversation.
28953,13953,4,"Quick and easy, thanks!"
28956,13956,2,Issue not resolved after a long conversation.
28957,13957,2,Issue not resolved after a long conversation.
28959,13959,1,Issue not resolved after a long conversation.
28963,13963,5,"Quick and easy, thanks!"
28966,13966,2,Issue not resolved after a long conversation.
28967,13967,5,"Quick and easy, thanks!"
28968,13968,5,"Quick and easy, thanks!"
28969,13969,4,"Quick and easy, thanks!"
28970,13970,2,Issue not resolved after a long conversation.
28974,13974,2,Wait time was unacceptable.
28977,13977,2,Wait time was unacceptable.
28979,13979,1,Issue not resolved after a long conversation.
28980,13980,4,"Quick and easy, thanks!"
28986,13986,2,Issue not resolved after a long conversation.
28989,13989,5,"Quick and easy, thanks!"
28991,13991,4,"Quick and easy, thanks!"
28992,13992,5,"Quick and easy, thanks!"
28993,13993,5,"Quick and easy, thanks!"
28995,13995,4,"Quick and easy, thanks!"
28999,13999,1,Issue not resolved after a long conversation.
29001,14001,5,"Quick and easy, thanks!"
29002,14002,4,"Quick and easy, thanks!"
29005,14005,2,Wait time was unacceptable.
29006,14006,2,Issue not resolved after a long conversation.
29008,14008,5,"Quick and easy, thanks!"
29011,14011,5,"Quick and easy, thanks!"
29012,14012,4,"Quick and easy, thanks!"
29017,14017,3,Wait time was unacceptable.
29018,14018,1,Issue not resolved after a long conversation.
29019,14019,1,The new account update process is confusing. Agent tried their best.
29022,14022,5,"Quick and easy, thanks!"
29023,14023,4,"Quick and easy, thanks!"
29024,14024,4,"Quick and easy, thanks!"
29026,14026,2,Issue not resolved after a long conversation.
29027,14027,2,Wait time was unacceptable.
29031,14031,2,Issue not resolved after a long conversation.
29032,14032,1,The new account update process is confusing. Agent tried their best.
29038,14038,3,Wait time was unacceptable.
29040,14040,2,Issue not resolved after a long conversation.
29042,14042,5,"Quick and easy, thanks!"
29043,14043,5,"Quick and easy, thanks!"
29044,14044,3,The new account update process is confusing. Agent tried their best.
29049,14049,2,Wait time was unacceptable.
29051,14051,2,Issue not resolved after a long conversation.
29053,14053,4,"Quick and easy, thanks!"
29054,14054,2,Wait time was unacceptable.
29061,14061,5,"Quick and easy, thanks!"
29063,14063,3,Wait time was unacceptable.
29065,14065,3,Wait time was unacceptable.
29066,14066,5,"Quick and easy, thanks!"
29069,14069,4,"Quick and easy, thanks!"
29073,14073,2,Issue not resolved after a long conversation.
29078,14078,4,"Quick and easy, thanks!"
29079,14079,2,Wait time was unacceptable.
29080,14080,4,"Quick and easy, thanks!"
29084,14084,5,"Quick and easy, thanks!"
29085,14085,4,"Quick and easy, thanks!"
29089,14089,5,"Quick and easy, thanks!"
29094,14094,1,Issue not resolved after a long conversation.
29098,14098,1,Issue not resolved after a long conversation.
29102,14102,5,"Quick and easy, thanks!"
29111,14111,4,"Quick and easy, thanks!"
29113,14113,2,Issue not resolved after a long conversation.
29116,14116,1,Issue not resolved after a long conversation.
29125,14125,2,Issue not resolved after a long conversation.
29128,14128,4,"Quick and easy, thanks!"
29130,14130,5,"Quick and easy, thanks!"
29132,14132,3,Wait time was unacceptable.
29136,14136,2,Wait time was unacceptable.
29137,14137,2,Wait time was unacceptable.
29142,14142,1,Issue not resolved after a long conversation.
29145,14145,4,"Quick and easy, thanks!"
29153,14153,2,Issue not resolved after a long conversation.
29159,14159,4,"Quick and easy, thanks!"
29160,14160,5,"Quick and easy, thanks!"
29161,14161,2,Issue not resolved after a long conversation.
29166,14166,3,Wait time was unacceptable.
29167,14167,2,Wait time was unacceptable.
29172,14172,4,"Quick and easy, thanks!"
29176,14176,5,"Quick and easy, thanks!"
29179,14179,5,"Quick and easy, thanks!"
29186,14186,3,Wait time was unacceptable.
29187,14187,5,"Quick and easy, thanks!"
29189,14189,4,"Quick and easy, thanks!"
29193,14193,4,"Quick and easy, thanks!"
29195,14195,4,"Quick and easy, thanks!"
29198,14198,1,Issue not resolved after a long conversation.
29200,14200,2,Wait time was unacceptable.
29204,14204,4,"Quick and easy, thanks!"
29206,14206,3,Wait time was unacceptable.
29207,14207,4,"Quick and easy, thanks!"
29209,14209,1,Issue not resolved after a long conversation.
29211,14211,3,The new account update process is confusing. Agent tried their best.
29214,14214,5,"Quick and easy, thanks!"
29217,14217,4,"Quick and easy, thanks!"
29222,14222,5,"Quick and easy, thanks!"
29230,14230,4,"Quick and easy, thanks!"
29233,14233,5,"Quick and easy, thanks!"
29236,14236,2,Issue not resolved after a long conversation.
29239,14239,1,Issue not resolved after a long conversation.
29241,14241,4,"Quick and easy, thanks!"
29242,14242,3,Wait time was unacceptable.
29243,14243,2,Wait time was unacceptable.
29246,14246,2,Wait time was unacceptable.
29247,14247,5,"Quick and easy, thanks!"
29248,14248,4,"Quick and easy, thanks!"
29250,14250,5,"Quick and easy, thanks!"
29251,14251,1,Issue not resolved after a long conversation.
