CallID,AgentID,Timestamp,WaitTime,TalkTime,HoldTime,IsResolved,CallReason
12089,176,2025-01-31 13:00:00,69,526,131,1,Cancel Service
12090,146,2025-01-19 11:00:00,124,639,42,0,General Account Update
12091,118,2025-03-01 20:00:00,241,371,10,1,Cancel Service
12092,100,2025-02-28 13:00:00,301,292,80,1,Cancel Service
12093,143,2025-01-24 11:00:00,176,506,130,1,Account Access
12094,107,2025-02-08 14:00:00,121,600,62,1,Technical Issue
12095,153,2025-01-16 12:00:00,412,533,76,1,Technical Issue
12096,149,2025-01-23 12:00:00,362,296,136,1,Billing Query
12097,163,2025-01-28 09:00:00,396,822,97,0,General Account Update
12098,130,2025-02-12 10:00:00,496,527,102,1,Account Access
12099,109,2025-01-15 13:00:00,116,570,9,1,Technical Issue
12100,163,2025-01-30 11:00:00,234,263,119,1,General Inquiry
12101,173,2025-01-30 19:00:00,146,519,22,1,Billing Query
12102,133,2025-02-12 13:00:00,31,492,52,1,Billing Query
12103,113,2025-01-02 10:00:00,305,416,5,1,Account Access
12104,168,2025-01-20 11:00:00,222,488,142,1,Billing Query
12105,178,2025-01-02 08:00:00,489,350,23,0,Account Access
12106,113,2025-02-28 13:00:00,118,127,143,1,General Inquiry
12107,121,2025-01-08 14:00:00,346,379,125,1,Technical Issue
12108,155,2025-01-16 10:00:00,101,364,84,1,Account Access
12109,177,2025-02-20 11:00:00,223,486,24,0,Technical Issue
12110,136,2025-02-15 13:00:00,378,359,88,0,Technical Issue
12111,167,2025-01-26 13:00:00,148,240,76,1,General Inquiry
12112,104,2025-02-10 15:00:00,233,223,149,1,General Inquiry
12113,149,2025-01-13 14:00:00,355,627,116,0,General Account Update
12114,178,2025-01-02 12:00:00,360,646,95,0,General Account Update
12115,138,2025-01-05 13:00:00,410,487,9,1,General Account Update
12116,126,2025-02-12 15:00:00,139,348,147,1,Billing Query
12117,158,2025-01-03 10:00:00,262,292,0,1,General Inquiry
12118,164,2025-01-15 09:00:00,238,358,42,1,Account Access
12119,170,2025-01-23 10:00:00,279,536,108,1,Account Access
12120,116,2025-02-24 10:00:00,45,331,29,1,Billing Query
12121,143,2025-01-22 16:00:00,81,813,97,1,General Account Update
12122,169,2025-03-01 08:00:00,348,451,53,1,Billing Query
12123,173,2025-01-12 08:00:00,160,330,119,1,Billing Query
12124,103,2025-01-15 15:00:00,299,593,102,1,General Account Update
12125,179,2025-01-22 09:00:00,473,305,101,1,Billing Query
12126,146,2025-01-28 18:00:00,170,214,15,0,General Inquiry
12127,178,2025-01-23 14:00:00,105,325,6,1,Cancel Service
12128,118,2025-02-05 16:00:00,109,541,36,1,Account Access
12129,159,2025-02-16 13:00:00,193,277,140,1,Cancel Service
12130,165,2025-02-19 11:00:00,357,505,33,0,Account Access
12131,103,2025-01-03 11:00:00,303,262,95,1,General Inquiry
12132,169,2025-01-05 15:00:00,117,411,56,1,Technical Issue
12133,164,2025-01-22 08:00:00,97,443,95,0,Billing Query
12134,157,2025-01-13 16:00:00,487,532,19,0,Technical Issue
12135,155,2025-02-09 10:00:00,433,528,101,0,Technical Issue
12136,133,2025-01-04 13:00:00,225,238,77,1,General Inquiry
12137,167,2025-02-07 08:00:00,92,334,134,1,Cancel Service
12138,113,2025-03-02 08:00:00,286,356,24,1,Technical Issue
12139,123,2025-02-10 20:00:00,14,384,0,1,Technical Issue
12140,149,2025-02-04 15:00:00,112,325,32,1,Billing Query
12141,161,2025-01-12 13:00:00,269,408,97,1,Technical Issue
12142,109,2025-02-18 12:00:00,243,372,96,1,Account Access
12143,172,2025-01-30 15:00:00,188,482,85,0,General Account Update
12144,130,2025-02-23 10:00:00,144,259,40,1,Cancel Service
12145,153,2025-02-20 19:00:00,291,573,23,1,Billing Query
12146,179,2025-01-12 14:00:00,385,467,72,1,Account Access
12147,133,2025-01-24 18:00:00,332,423,29,1,Technical Issue
12148,102,2025-01-06 08:00:00,465,375,82,1,Cancel Service
12149,127,2025-01-31 20:00:00,445,267,28,1,Cancel Service
12150,108,2025-02-05 15:00:00,104,720,45,0,General Account Update
12151,175,2025-01-18 17:00:00,449,111,97,1,General Inquiry
12152,110,2025-01-16 10:00:00,329,335,123,0,Cancel Service
12153,179,2025-01-31 12:00:00,302,431,71,1,Billing Query
12154,141,2025-01-18 19:00:00,48,322,20,1,Cancel Service
12155,164,2025-02-24 08:00:00,74,491,130,1,Account Access
12156,138,2025-01-09 14:00:00,223,451,119,1,Account Access
12157,168,2025-01-16 14:00:00,406,280,135,1,Cancel Service
12158,144,2025-01-19 15:00:00,45,251,128,1,General Inquiry
12159,168,2025-01-31 20:00:00,261,332,57,1,Account Access
12160,151,2025-03-01 14:00:00,400,294,25,0,Technical Issue
12161,142,2025-02-27 09:00:00,306,260,33,1,Cancel Service
12162,163,2025-01-02 16:00:00,104,299,67,1,General Inquiry
12163,161,2025-03-02 11:00:00,130,513,111,1,Account Access
12164,101,2025-02-22 16:00:00,20,313,72,1,Account Access
12165,165,2025-02-13 16:00:00,454,302,4,1,Cancel Service
12166,100,2025-02-07 08:00:00,117,294,113,1,Account Access
12167,143,2025-01-29 11:00:00,70,374,133,0,Account Access
12168,120,2025-02-03 15:00:00,256,296,64,1,Account Access
12169,154,2025-01-18 12:00:00,267,334,11,1,Cancel Service
12170,128,2025-01-05 10:00:00,345,381,52,0,Account Access
12171,162,2025-01-24 09:00:00,458,236,107,1,General Inquiry
12172,165,2025-01-20 08:00:00,45,183,70,1,General Inquiry
12173,126,2025-01-24 19:00:00,73,510,62,1,Technical Issue
12174,133,2025-01-20 19:00:00,466,267,117,1,Account Access
12175,145,2025-01-31 12:00:00,456,713,150,1,General Account Update
12176,111,2025-01-28 10:00:00,375,716,56,1,General Account Update
12177,132,2025-02-27 09:00:00,125,205,24,1,General Inquiry
12178,107,2025-01-29 20:00:00,396,163,108,1,General Inquiry
12179,155,2025-01-04 18:00:00,436,446,35,1,Technical Issue
12180,133,2025-02-05 15:00:00,29,528,52,1,Account Access
12181,175,2025-01-08 13:00:00,75,339,140,1,Billing Query
12182,157,2025-01-17 12:00:00,485,151,110,1,General Inquiry
12183,160,2025-02-17 12:00:00,151,604,86,0,General Account Update
12184,128,2025-02-06 13:00:00,238,522,68,1,Billing Query
12185,112,2025-02-20 14:00:00,24,302,141,1,Cancel Service
12186,119,2025-02-19 20:00:00,247,542,12,1,General Account Update
12187,126,2025-01-19 09:00:00,409,338,132,1,Billing Query
12188,154,2025-01-24 09:00:00,67,790,120,0,General Account Update
12189,170,2025-01-09 09:00:00,333,354,0,1,Cancel Service
12190,133,2025-02-14 12:00:00,330,535,41,0,General Account Update
12191,169,2025-02-19 16:00:00,143,480,46,1,Technical Issue
12192,135,2025-02-11 15:00:00,37,107,70,1,General Inquiry
12193,118,2025-02-23 08:00:00,415,632,90,0,General Account Update
12194,155,2025-02-05 19:00:00,225,337,138,0,Billing Query
12195,136,2025-01-15 15:00:00,178,417,111,1,Account Access
12196,167,2025-01-26 20:00:00,115,494,86,1,Billing Query
12197,149,2025-02-28 11:00:00,213,449,127,1,Cancel Service
12198,126,2025-01-13 16:00:00,450,531,50,1,Technical Issue
12199,158,2025-02-23 10:00:00,462,273,68,1,General Inquiry
12200,165,2025-02-28 19:00:00,271,462,101,0,Billing Query
12201,167,2025-01-20 17:00:00,377,485,16,0,Cancel Service
12202,159,2025-02-16 15:00:00,302,669,111,0,General Account Update
12203,164,2025-02-17 13:00:00,317,373,95,1,Billing Query
12204,171,2025-02-20 10:00:00,124,253,90,1,Account Access
12205,177,2025-03-01 15:00:00,206,165,87,1,General Inquiry
12206,143,2025-01-12 12:00:00,99,180,99,1,General Inquiry
12207,106,2025-02-26 14:00:00,348,113,74,1,General Inquiry
12208,129,2025-01-20 10:00:00,82,361,57,1,Account Access
12209,126,2025-02-05 08:00:00,483,714,6,1,General Account Update
12210,146,2025-02-03 10:00:00,452,821,7,0,General Account Update
12211,105,2025-02-05 19:00:00,126,111,77,1,General Inquiry
12212,113,2025-01-19 18:00:00,444,401,2,1,Cancel Service
12213,137,2025-01-10 10:00:00,170,176,66,1,General Inquiry
12214,131,2025-01-24 16:00:00,203,481,141,1,Cancel Service
12215,155,2025-01-02 16:00:00,58,301,136,1,Billing Query
12216,145,2025-02-12 16:00:00,367,527,74,1,Technical Issue
12217,141,2025-01-15 20:00:00,45,758,32,0,General Account Update
12218,145,2025-01-14 12:00:00,167,449,19,1,Billing Query
12219,172,2025-01-28 10:00:00,158,282,116,0,Cancel Service
12220,161,2025-01-25 08:00:00,68,264,9,1,Billing Query
12221,145,2025-02-19 10:00:00,444,204,47,1,General Inquiry
12222,159,2025-01-08 11:00:00,418,482,108,1,Technical Issue
12223,164,2025-01-14 14:00:00,421,263,94,1,General Inquiry
12224,125,2025-01-18 11:00:00,450,256,33,0,Billing Query
12225,175,2025-02-26 20:00:00,297,457,54,0,Account Access
12226,175,2025-01-19 19:00:00,287,258,38,1,Account Access
12227,115,2025-01-21 12:00:00,390,301,129,1,Technical Issue
12228,142,2025-01-07 08:00:00,67,607,9,0,General Account Update
12229,100,2025-02-21 10:00:00,359,388,131,1,Technical Issue
12230,157,2025-02-20 16:00:00,399,466,86,1,Cancel Service
12231,152,2025-03-02 08:00:00,231,229,73,1,General Inquiry
12232,108,2025-01-28 09:00:00,262,339,112,1,Cancel Service
12233,110,2025-01-17 17:00:00,46,529,66,1,Billing Query
12234,159,2025-02-06 14:00:00,122,658,30,1,General Account Update
12235,124,2025-01-03 18:00:00,341,715,90,0,General Account Update
12236,131,2025-02-07 12:00:00,35,577,13,1,General Account Update
12237,140,2025-01-13 10:00:00,265,486,63,1,Billing Query
12238,160,2025-02-15 13:00:00,362,151,10,1,General Inquiry
12239,159,2025-02-13 13:00:00,266,432,103,1,Account Access
12240,175,2025-01-16 08:00:00,301,515,128,1,General Account Update
12241,116,2025-01-11 12:00:00,28,361,36,1,Account Access
12242,153,2025-02-21 09:00:00,431,940,143,0,General Account Update
12243,164,2025-01-12 11:00:00,402,480,116,1,Cancel Service
12244,108,2025-02-21 15:00:00,77,775,31,0,General Account Update
12245,113,2025-01-31 14:00:00,266,116,5,1,General Inquiry
12246,114,2025-02-21 10:00:00,282,267,125,1,Billing Query
12247,111,2025-03-02 13:00:00,141,765,16,0,General Account Update
12248,154,2025-01-01 08:00:00,31,572,37,0,General Account Update
12249,100,2025-01-28 08:00:00,312,386,122,1,Technical Issue
12250,139,2025-01-09 20:00:00,499,462,53,1,Technical Issue
12251,161,2025-01-28 17:00:00,21,255,104,1,Cancel Service
12252,106,2025-02-28 19:00:00,114,564,40,0,General Account Update
12253,104,2025-01-13 15:00:00,219,185,113,1,General Inquiry
12254,158,2025-02-01 19:00:00,227,431,36,1,Account Access
12255,153,2025-03-01 20:00:00,109,352,62,0,General Inquiry
12256,163,2025-01-14 19:00:00,367,646,121,0,General Account Update
12257,138,2025-01-11 09:00:00,188,712,142,0,General Account Update
12258,132,2025-02-18 18:00:00,409,404,131,1,Technical Issue
12259,134,2025-02-18 19:00:00,456,212,128,1,General Inquiry
12260,166,2025-01-30 17:00:00,469,295,132,1,Cancel Service
12261,119,2025-01-02 16:00:00,137,184,98,1,General Inquiry
12262,169,2025-02-21 20:00:00,165,517,89,1,Billing Query
12263,143,2025-01-10 15:00:00,452,534,49,0,General Account Update
12264,105,2025-01-14 15:00:00,359,347,22,1,Technical Issue
12265,118,2025-01-21 14:00:00,80,472,53,1,Technical Issue
12266,141,2025-02-15 19:00:00,448,486,110,1,Technical Issue
12267,159,2025-01-09 12:00:00,412,481,131,1,General Account Update
12268,132,2025-02-08 18:00:00,409,362,93,1,Cancel Service
12269,155,2025-03-01 13:00:00,367,538,88,1,Technical Issue
12270,127,2025-02-13 19:00:00,483,344,69,0,Billing Query
12271,175,2025-02-05 18:00:00,405,396,87,1,Cancel Service
12272,148,2025-02-13 19:00:00,179,515,52,1,Billing Query
12273,173,2025-01-07 15:00:00,108,314,2,1,Billing Query
12274,145,2025-02-11 18:00:00,23,411,33,1,Billing Query
12275,159,2025-01-15 09:00:00,313,504,91,1,Account Access
12276,136,2025-02-11 09:00:00,409,294,28,1,General Inquiry
12277,118,2025-02-14 19:00:00,442,307,62,1,Technical Issue
12278,162,2025-01-14 11:00:00,419,417,43,1,Cancel Service
12279,154,2025-02-12 17:00:00,111,133,18,1,General Inquiry
12280,135,2025-02-05 16:00:00,60,442,11,1,Account Access
12281,178,2025-02-22 10:00:00,383,487,87,1,Account Access
12282,170,2025-02-11 10:00:00,143,340,44,1,Technical Issue
12283,132,2025-01-11 19:00:00,340,407,92,0,Cancel Service
12284,117,2025-02-02 11:00:00,263,134,105,1,General Inquiry
12285,135,2025-02-04 16:00:00,40,735,102,0,General Account Update
12286,154,2025-02-09 08:00:00,493,357,124,1,Account Access
12287,126,2025-01-29 10:00:00,237,433,25,1,Billing Query
12288,102,2025-02-06 14:00:00,406,519,115,1,Technical Issue
12289,178,2025-02-17 14:00:00,485,428,13,1,Cancel Service
12290,149,2025-02-12 19:00:00,142,301,59,1,Technical Issue
12291,137,2025-02-11 19:00:00,422,335,33,1,Billing Query
12292,167,2025-01-27 08:00:00,232,450,35,0,Technical Issue
12293,171,2025-02-18 11:00:00,390,609,95,0,General Account Update
12294,150,2025-01-03 08:00:00,308,482,124,1,Cancel Service
12295,110,2025-02-16 14:00:00,109,302,80,1,Account Access
12296,106,2025-02-17 20:00:00,260,838,99,0,General Account Update
12297,161,2025-02-10 17:00:00,144,294,34,1,Account Access
12298,102,2025-01-07 09:00:00,466,306,51,1,Billing Query
12299,174,2025-02-20 19:00:00,353,497,31,1,Cancel Service
12300,102,2025-01-02 15:00:00,476,141,145,1,General Inquiry
12301,173,2025-01-15 08:00:00,311,523,39,1,Billing Query
12302,108,2025-02-21 17:00:00,341,200,12,1,General Inquiry
12303,134,2025-01-27 12:00:00,467,173,107,1,General Inquiry
12304,149,2025-01-11 16:00:00,495,493,11,1,Technical Issue
12305,109,2025-01-08 16:00:00,55,500,23,1,Cancel Service
12306,136,2025-02-01 17:00:00,479,282,93,1,Technical Issue
12307,179,2025-02-24 15:00:00,322,326,78,1,Billing Query
12308,140,2025-02-25 18:00:00,338,700,73,1,General Account Update
12309,161,2025-02-14 08:00:00,115,350,27,1,Cancel Service
12310,177,2025-02-15 12:00:00,379,422,135,0,Account Access
12311,145,2025-01-28 20:00:00,422,659,26,1,General Account Update
12312,129,2025-01-06 10:00:00,150,386,97,0,Billing Query
12313,117,2025-02-27 15:00:00,165,473,12,1,Account Access
12314,152,2025-02-23 10:00:00,489,360,23,1,Cancel Service
12315,173,2025-02-17 11:00:00,496,306,66,1,Billing Query
12316,136,2025-02-25 12:00:00,427,200,22,1,General Inquiry
12317,141,2025-01-01 15:00:00,470,280,71,1,Cancel Service
12318,136,2025-02-04 14:00:00,315,211,26,1,General Inquiry
12319,136,2025-03-01 12:00:00,120,142,124,1,General Inquiry
12320,118,2025-02-02 14:00:00,27,508,133,1,Cancel Service
12321,142,2025-02-20 09:00:00,370,329,46,1,Technical Issue
12322,129,2025-01-16 11:00:00,468,441,88,0,Technical Issue
12323,145,2025-01-31 16:00:00,192,297,63,1,Billing Query
12324,152,2025-02-18 15:00:00,396,820,75,0,General Account Update
12325,177,2025-02-05 16:00:00,15,209,52,1,General Inquiry
12326,117,2025-02-22 10:00:00,456,520,45,1,Cancel Service
12327,149,2025-01-10 18:00:00,133,552,137,0,General Account Update
12328,134,2025-02-06 08:00:00,409,296,91,1,Billing Query
12329,148,2025-01-13 09:00:00,289,233,85,1,General Inquiry
12330,105,2025-02-02 12:00:00,320,178,121,1,General Inquiry
12331,133,2025-02-19 09:00:00,486,294,45,1,Cancel Service
12332,101,2025-02-26 19:00:00,319,289,119,1,General Inquiry
12333,165,2025-01-25 12:00:00,23,387,83,1,Cancel Service
12334,119,2025-02-09 11:00:00,46,697,47,0,General Account Update
12335,171,2025-02-27 13:00:00,82,316,110,1,Cancel Service
12336,127,2025-01-30 15:00:00,225,245,59,1,General Inquiry
12337,101,2025-01-13 19:00:00,490,415,18,0,Account Access
12338,149,2025-02-12 17:00:00,125,183,92,1,General Inquiry
12339,162,2025-01-15 13:00:00,344,438,84,1,Technical Issue
12340,109,2025-02-15 14:00:00,265,313,142,1,Account Access
12341,120,2025-01-01 09:00:00,16,262,113,1,Billing Query
12342,160,2025-01-22 09:00:00,124,223,12,1,General Inquiry
12343,142,2025-01-01 11:00:00,223,473,10,1,Account Access
12344,102,2025-01-07 19:00:00,126,373,139,0,Account Access
12345,124,2025-01-19 08:00:00,167,487,143,1,Account Access
12346,169,2025-02-14 19:00:00,326,642,10,0,General Account Update
12347,146,2025-02-27 08:00:00,461,374,69,1,Technical Issue
12348,145,2025-01-03 17:00:00,436,254,95,1,Account Access
12349,161,2025-02-17 14:00:00,100,169,61,1,General Inquiry
12350,125,2025-01-12 15:00:00,377,540,5,1,Account Access
12351,160,2025-02-08 13:00:00,61,640,103,0,General Account Update
12352,143,2025-02-02 13:00:00,159,516,45,1,Technical Issue
12353,108,2025-01-15 20:00:00,494,429,117,1,Billing Query
12354,139,2025-03-01 14:00:00,88,139,103,1,General Inquiry
12355,169,2025-01-10 17:00:00,151,258,118,1,Account Access
12356,151,2025-01-21 10:00:00,149,673,36,0,General Account Update
12357,100,2025-02-11 18:00:00,202,509,0,1,Technical Issue
12358,111,2025-02-17 17:00:00,207,241,2,1,General Inquiry
12359,157,2025-02-03 10:00:00,220,185,80,1,General Inquiry
12360,168,2025-01-04 20:00:00,309,480,116,0,Technical Issue
12361,116,2025-01-15 10:00:00,33,383,91,1,Technical Issue
12362,133,2025-02-09 12:00:00,476,472,87,0,Billing Query
12363,145,2025-01-28 11:00:00,224,457,26,1,Technical Issue
12364,179,2025-01-16 15:00:00,353,499,32,1,Technical Issue
12365,151,2025-01-26 12:00:00,10,363,86,1,Account Access
12366,136,2025-02-11 15:00:00,140,119,38,0,General Inquiry
12367,105,2025-01-05 11:00:00,272,370,109,0,Account Access
12368,102,2025-01-02 14:00:00,121,723,118,0,General Account Update
12369,115,2025-02-10 19:00:00,132,403,98,1,Billing Query
12370,164,2025-02-16 11:00:00,79,300,26,1,Technical Issue
12371,134,2025-01-18 19:00:00,154,354,5,1,Technical Issue
12372,119,2025-01-25 16:00:00,53,697,38,1,General Account Update
12373,122,2025-02-18 17:00:00,206,298,80,0,Account Access
12374,161,2025-02-26 20:00:00,318,409,67,1,Cancel Service
12375,135,2025-01-04 09:00:00,338,272,37,1,Billing Query
12376,164,2025-02-11 17:00:00,333,479,32,1,Cancel Service
12377,122,2025-01-27 12:00:00,306,613,122,0,General Account Update
12378,118,2025-02-20 19:00:00,155,800,94,0,General Account Update
12379,118,2025-02-01 20:00:00,300,335,120,0,Billing Query
12380,115,2025-01-02 13:00:00,488,458,90,1,Account Access
12381,150,2025-01-11 09:00:00,141,350,142,1,Technical Issue
12382,169,2025-02-17 15:00:00,444,517,124,1,Billing Query
12383,149,2025-02-12 15:00:00,140,447,58,1,Billing Query
12384,148,2025-01-06 12:00:00,124,356,28,1,Technical Issue
12385,143,2025-01-10 17:00:00,422,413,3,0,Cancel Service
12386,179,2025-01-26 09:00:00,370,407,117,1,Technical Issue
12387,113,2025-01-23 18:00:00,432,251,18,1,Account Access
12388,139,2025-02-19 10:00:00,222,311,140,1,Technical Issue
12389,171,2025-01-23 20:00:00,108,416,4,1,Technical Issue
12390,157,2025-02-16 08:00:00,204,391,116,1,Cancel Service
12391,171,2025-02-28 15:00:00,404,494,125,1,Cancel Service
12392,104,2025-01-20 08:00:00,424,353,148,1,Account Access
12393,158,2025-01-16 14:00:00,31,380,29,1,Billing Query
12394,161,2025-01-31 12:00:00,448,178,139,1,General Inquiry
12395,121,2025-02-04 20:00:00,286,282,24,1,General Inquiry
12396,111,2025-02-09 19:00:00,308,337,32,1,Technical Issue
12397,138,2025-02-18 08:00:00,130,255,131,0,Cancel Service
12398,102,2025-01-13 18:00:00,183,448,21,1,Technical Issue
12399,116,2025-01-07 11:00:00,105,312,44,1,Billing Query
12400,121,2025-02-22 08:00:00,445,567,118,0,General Account Update
12401,113,2025-02-26 20:00:00,173,392,49,1,Technical Issue
12402,163,2025-01-12 19:00:00,115,177,145,1,General Inquiry
12403,149,2025-01-13 12:00:00,174,477,1,1,Billing Query
12404,125,2025-02-12 10:00:00,225,542,60,1,Technical Issue
12405,113,2025-01-27 08:00:00,296,113,23,1,General Inquiry
12406,151,2025-01-11 20:00:00,260,670,10,1,General Account Update
12407,169,2025-01-27 19:00:00,350,548,56,1,Technical Issue
12408,177,2025-02-26 08:00:00,437,276,134,1,Account Access
12409,111,2025-02-06 20:00:00,123,295,83,1,Technical Issue
12410,149,2025-02-19 19:00:00,150,628,80,0,General Account Update
12411,114,2025-02-15 18:00:00,406,534,49,1,Billing Query
12412,107,2025-02-25 11:00:00,472,343,111,1,Account Access
12413,175,2025-01-08 10:00:00,483,358,88,1,Cancel Service
12414,121,2025-02-21 08:00:00,490,128,63,1,General Inquiry
12415,163,2025-01-15 10:00:00,53,292,141,1,Technical Issue
12416,178,2025-01-20 10:00:00,393,409,107,1,Cancel Service
12417,107,2025-01-03 14:00:00,116,378,89,1,Technical Issue
12418,140,2025-02-01 15:00:00,38,260,148,1,General Inquiry
12419,112,2025-02-03 10:00:00,33,596,12,0,General Account Update
12420,148,2025-01-12 10:00:00,426,516,14,1,Technical Issue
12421,125,2025-01-19 15:00:00,252,253,24,0,Account Access
12422,114,2025-01-26 17:00:00,57,245,106,1,General Inquiry
12423,139,2025-02-22 17:00:00,377,271,47,1,Account Access
12424,151,2025-02-06 13:00:00,36,319,114,0,Cancel Service
12425,114,2025-02-24 12:00:00,471,481,94,1,Technical Issue
12426,168,2025-01-02 16:00:00,320,268,9,1,Cancel Service
12427,177,2025-01-11 19:00:00,60,530,120,1,Technical Issue
12428,110,2025-02-18 09:00:00,200,461,82,0,Cancel Service
12429,164,2025-01-24 18:00:00,480,130,58,0,General Inquiry
12430,178,2025-01-24 11:00:00,105,154,56,1,General Inquiry
12431,119,2025-01-03 20:00:00,42,379,3,1,Account Access
12432,168,2025-02-03 13:00:00,410,539,39,0,Technical Issue
12433,141,2025-01-27 20:00:00,367,666,113,1,General Account Update
12434,151,2025-02-03 11:00:00,370,386,104,0,Billing Query
12435,132,2025-01-02 09:00:00,170,272,66,1,Technical Issue
12436,104,2025-02-07 10:00:00,465,502,37,1,Cancel Service
12437,145,2025-01-19 10:00:00,135,476,45,1,Cancel Service
12438,176,2025-02-12 13:00:00,487,343,46,1,Technical Issue
12439,176,2025-03-02 11:00:00,148,355,143,1,Account Access
12440,110,2025-02-11 15:00:00,63,447,111,1,Account Access
12441,171,2025-01-29 11:00:00,334,521,125,1,Account Access
12442,131,2025-02-16 10:00:00,171,796,115,0,General Account Update
12443,171,2025-01-07 13:00:00,308,276,104,1,General Inquiry
12444,140,2025-01-23 11:00:00,238,531,40,1,Cancel Service
12445,110,2025-01-03 15:00:00,140,545,128,1,Cancel Service
12446,142,2025-01-27 13:00:00,49,334,88,1,Billing Query
12447,169,2025-01-03 14:00:00,103,291,146,1,Account Access
12448,111,2025-02-17 13:00:00,185,285,125,1,Account Access
12449,161,2025-02-04 19:00:00,238,266,88,1,Cancel Service
12450,121,2025-03-01 14:00:00,379,318,28,0,Cancel Service
12451,141,2025-02-01 18:00:00,271,503,69,0,Technical Issue
12452,128,2025-01-14 09:00:00,223,337,11,1,Account Access
12453,126,2025-01-01 15:00:00,442,601,69,0,General Account Update
12454,168,2025-02-22 13:00:00,278,382,66,1,Billing Query
12455,157,2025-01-12 14:00:00,175,316,134,1,Technical Issue
12456,121,2025-01-06 09:00:00,207,306,67,1,Cancel Service
12457,118,2025-01-07 11:00:00,425,746,33,0,General Account Update
12458,143,2025-02-11 11:00:00,121,173,2,1,General Inquiry
12459,100,2025-01-09 15:00:00,320,230,79,1,General Inquiry
12460,173,2025-02-08 10:00:00,60,409,9,1,Account Access
12461,166,2025-02-01 18:00:00,493,622,90,0,General Account Update
12462,134,2025-02-21 10:00:00,306,491,123,1,Technical Issue
12463,103,2025-01-01 18:00:00,109,433,143,0,Technical Issue
12464,159,2025-03-02 12:00:00,238,527,8,1,Technical Issue
12465,168,2025-01-17 19:00:00,129,445,137,1,Account Access
12466,133,2025-01-10 16:00:00,84,435,148,0,Cancel Service
12467,148,2025-01-21 14:00:00,446,402,99,1,Billing Query
12468,152,2025-03-02 14:00:00,272,136,18,1,General Inquiry
12469,107,2025-01-15 16:00:00,216,320,111,1,General Inquiry
12470,131,2025-01-25 09:00:00,188,509,98,1,Cancel Service
12471,153,2025-01-27 19:00:00,249,578,55,1,Technical Issue
12472,105,2025-01-05 10:00:00,98,296,10,1,Billing Query
12473,118,2025-01-15 20:00:00,330,403,52,1,Technical Issue
12474,147,2025-02-17 13:00:00,498,541,101,0,General Account Update
12475,114,2025-01-20 12:00:00,253,460,6,1,Billing Query
12476,154,2025-02-16 20:00:00,355,512,135,1,Account Access
12477,127,2025-01-11 15:00:00,95,389,67,1,Technical Issue
12478,152,2025-02-17 19:00:00,315,274,52,1,General Inquiry
12479,111,2025-01-12 09:00:00,219,336,124,1,Technical Issue
12480,152,2025-02-17 15:00:00,145,458,107,1,Technical Issue
12481,126,2025-01-15 08:00:00,140,408,36,1,Technical Issue
12482,154,2025-02-12 18:00:00,387,586,6,0,General Account Update
12483,120,2025-01-14 17:00:00,497,393,58,1,Cancel Service
12484,158,2025-02-23 19:00:00,108,553,128,1,General Account Update
12485,159,2025-02-27 11:00:00,283,335,63,0,Technical Issue
12486,163,2025-01-13 20:00:00,153,241,14,1,General Inquiry
12487,120,2025-03-01 18:00:00,18,661,71,1,General Account Update
12488,130,2025-03-01 12:00:00,283,307,15,1,Account Access
12489,127,2025-01-07 11:00:00,12,290,45,1,Cancel Service
12490,153,2025-01-17 20:00:00,44,558,21,1,Cancel Service
12491,101,2025-01-03 11:00:00,275,600,76,0,General Account Update
12492,147,2025-02-02 18:00:00,358,519,141,0,Billing Query
12493,160,2025-02-16 13:00:00,256,585,61,0,General Account Update
12494,142,2025-02-05 09:00:00,286,378,106,1,Billing Query
12495,108,2025-02-28 15:00:00,117,519,44,1,Billing Query
12496,160,2025-01-08 13:00:00,356,268,128,0,Account Access
12497,151,2025-01-03 18:00:00,353,300,69,1,Account Access
12498,102,2025-01-24 17:00:00,457,543,78,1,Cancel Service
12499,161,2025-02-03 19:00:00,450,536,130,0,General Account Update
12500,101,2025-01-17 11:00:00,33,768,130,0,General Account Update
12501,145,2025-01-24 11:00:00,148,289,10,1,General Inquiry
12502,144,2025-01-08 08:00:00,43,450,110,0,Billing Query
12503,111,2025-03-01 11:00:00,101,392,123,1,Billing Query
12504,147,2025-02-04 16:00:00,453,186,141,1,General Inquiry
12505,123,2025-01-20 19:00:00,80,288,41,1,General Inquiry
12506,162,2025-02-03 10:00:00,314,698,109,0,General Account Update
12507,160,2025-02-18 18:00:00,165,504,74,1,Billing Query
12508,107,2025-01-30 19:00:00,184,537,131,1,Technical Issue
12509,100,2025-01-26 18:00:00,473,825,26,1,General Account Update
12510,170,2025-02-13 09:00:00,33,103,54,1,General Inquiry
12511,136,2025-01-15 20:00:00,168,250,35,0,Cancel Service
12512,110,2025-02-26 17:00:00,492,436,5,1,Account Access
12513,133,2025-01-09 16:00:00,320,414,132,1,Billing Query
12514,137,2025-02-15 13:00:00,453,478,1,1,Account Access
12515,129,2025-01-30 20:00:00,323,335,73,1,Technical Issue
12516,164,2025-02-02 17:00:00,119,225,94,0,General Inquiry
12517,159,2025-02-20 18:00:00,482,424,128,1,Account Access
12518,141,2025-01-21 15:00:00,243,413,144,1,Billing Query
12519,149,2025-02-21 18:00:00,198,610,108,1,General Account Update
